id,title,release_date,revenue,budget,vote_average,vote_count,popularity,runtime,original_language,genres,youtube_key,trailer_url,view_count,like_count,comment_count,engagement_rate,movie_id,avg_sentiment,avg_subjectivity,n_comments_analyzed,positive_comments_pct,negative_comments_pct,neutral_comments_pct,log_revenue,log_views,log_likes
1357633,Solo Leveling -ReAwakening-,2024-11-26,6331827,0,7.16,272,17.5914,116,ja,"Action, Adventure, Fantasy, Animation",UdIXUDpeTXU,https://www.youtube.com/watch?v=UdIXUDpeTXU,1557105,34138,1058,0.021924,1357633.0,0.1498,0.343,100.0,41.0,7.0,52.0,6.801529040433565,6.192317899262446,4.533238074060297
1242332,Normal,2026-04-16,5978949,10000000,6.435,178,16.5596,91,en,"Action, Crime, Thriller",5OndK0w1lYY,https://www.youtube.com/watch?v=5OndK0w1lYY,6009540,20080,1297,0.003341,1242332.0,0.2057,0.483,100.0,65.0,8.0,27.0,6.776624848935614,6.778841230221145,4.302763708472981
1160018,Kill,2024-07-03,5600000,4800000,7.128,500,7.5625,105,hi,"Action, Crime, Thriller, Drama",da7lKeeS67c,https://www.youtube.com/watch?v=da7lKeeS67c,6975619,76239,2779,0.010929,1160018.0,0.2056,0.3515,100.0,54.0,5.0,41.0,6.748188027006201,6.84358275192504,4.882177191180505
1284120,The Ugly Stepsister,2025-03-07,5325096,4250000,7.324,1198,8.1996,109,no,"Horror, Comedy, Drama",5vZ1_Yxjwzs,https://www.youtube.com/watch?v=5vZ1_Yxjwzs,917459,4147,238,0.00452,1284120.0,0.1621,0.3975,100.0,45.0,10.0,45.0,6.726327441574521,5.9625866653256345,3.617734035364018
1193501,Whistle,2026-01-20,4987632,2000000,6.323,485,14.9741,100,en,"Horror, Mystery",-O5DgGQJeks,https://www.youtube.com/watch?v=-O5DgGQJeks,2298448,2189,178,0.000952,1193501.0,0.0121,0.3613,100.0,26.0,23.0,51.0,6.697894402652301,6.3614346827356565,3.3402457615679317
1380316,Is God Is,2026-05-14,4857896,14800000,6.2,48,7.5171,100,en,"Drama, Thriller",pgtdkuNFoKk,https://www.youtube.com/watch?v=pgtdkuNFoKk,14178699,15174,1102,0.00107,1380316.0,0.2626,0.4315,100.0,58.0,8.0,34.0,6.686448212999045,7.151636382959714,4.181100079728048
1029281,Strange Darling,2024-08-14,4853595,4000000,6.9,939,6.4896,97,en,"Horror, Thriller",F_F3f_Fqtrc,https://www.youtube.com/watch?v=F_F3f_Fqtrc,794305,370,43,0.000466,1029281.0,0.2246,0.5504,25.0,56.0,12.0,32.0,6.686063534541578,5.899987296359758,2.568201724066995
324544,In the Lost Lands,2025-02-27,4755330,55000000,6.368,826,6.9917,101,en,"Action, Fantasy, Western",CMyrp5Vk3mU,https://www.youtube.com/watch?v=CMyrp5Vk3mU,3902993,14115,1645,0.003616,324544.0,0.1241,0.43,100.0,41.0,18.0,41.0,6.6771806605386494,6.591397772376791,4.149680882482938
1564614,Leviticus,2026-06-17,4654180,3500000,7.1,19,45.9813,88,en,"Horror, Romance",WXuK0vlFxII,https://www.youtube.com/watch?v=WXuK0vlFxII,3372861,19080,1571,0.005657,1564614.0,0.1613,0.4368,100.0,51.0,11.0,38.0,6.667843175576206,6.527998443716071,4.280578370368076
696393,Cold Storage,2026-01-22,4048606,10000000,6.778,533,8.9494,99,en,"Horror, Science Fiction, Comedy",kea7gnh1uYA,https://www.youtube.com/watch?v=kea7gnh1uYA,3234174,68849,2880,0.021288,696393.0,0.1511,0.3595,100.0,41.0,14.0,45.0,6.60730551439457,6.509763381435268,4.837897636711522
812583,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,4000000,210000000,7.206,2563,9.9987,145,en,"Thriller, Mystery, Comedy",0hc8yz5-d5Y,https://www.youtube.com/watch?v=0hc8yz5-d5Y,6421535,72524,2761,0.011294,812583.0,0.2548,0.4578,100.0,65.0,7.0,28.0,6.6020599913279625,6.807638853979524,4.860481749229599
1198984,We Bury the Dead,2026-01-01,3745163,0,6.062,266,9.6822,95,en,"Horror, Thriller",YmPyNvrzF0A,https://www.youtube.com/watch?v=YmPyNvrzF0A,70894,128,14,0.001806,1198984.0,0.157,0.4336,8.0,37.5,12.5,50.0,6.573470724160996,4.850609480921349,2.1072099696478683
1598785,Milky☆Subway: The Galactic Limited Express - the Movie,2026-02-06,3700000,0,9.3,26,22.5773,46,ja,"Animation, Action, Adventure, Comedy, Science Fiction",5aYkjZYbWX8,https://www.youtube.com/watch?v=5aYkjZYbWX8,123875,9339,363,0.075391,1598785.0,0.2323,0.4826,100.0,59.0,10.0,31.0,6.568201724066995,5.092983667493332,3.9703003754021777
1557848,The Sleeper,2025-10-29,3700000,0,6.0,5,6.6616,123,tr,"Action, Thriller, Drama",hvHw1VbVQkM,https://www.youtube.com/watch?v=hvHw1VbVQkM,25062,116,13,0.004629,1557848.0,0.0065,0.0238,7.0,0.0,0.0,100.0,6.568201724066995,4.3990157256487645,2.0644579892269186
1511417,Bāhubali: The Epic,2025-10-29,3500000,65000000,6.2,39,10.2689,224,te,"Action, Drama",q8nbZbHRcEg,https://www.youtube.com/watch?v=q8nbZbHRcEg,2405621,15297,642,0.006359,1511417.0,0.1414,0.2755,100.0,39.0,6.0,55.0,6.544068044350276,6.381227206306425,4.184606266687136
1367220,Karuppu,2026-05-14,3345079,16000000,6.7,18,162.1811,152,ta,"Action, Fantasy",vH0Q5t_JUng,https://www.youtube.com/watch?v=vH0Q5t_JUng,10456538,100228,1695,0.009585,1367220.0,0.1095,0.1557,100.0,26.0,0.0,74.0,6.524406378862865,7.019387920060282,5.000989064313397
1035048,Elevation,2024-11-07,3300000,18000000,6.417,996,7.0779,91,en,"Action, Science Fiction, Thriller",N7pZthBBLOA,https://www.youtube.com/watch?v=N7pZthBBLOA,175963,91,5,0.000517,1035048.0,0.2917,0.25,4.0,50.0,0.0,50.0,6.518513939877887,5.245421357671382,1.9590413923210936
1284465,The Death of Robin Hood,2026-06-18,3200000,25000000,6.464,28,24.6701,123,en,"Drama, Thriller, Action",tlSDDuWxO_0,https://www.youtube.com/watch?v=tlSDDuWxO_0,9792273,74459,5663,0.007604,1284465.0,0.1281,0.3307,100.0,46.0,8.0,46.0,6.505149978319906,6.990883512720281,4.871917199255484
1102883,Mother Mary,2026-04-16,2980376,20000000,5.7,89,8.1347,112,en,"Music, Drama, Thriller",aqYHOsuje1E,https://www.youtube.com/watch?v=aqYHOsuje1E,401204,4913,324,0.012246,1102883.0,0.0728,0.2806,100.0,27.0,16.0,57.0,6.47427105750721,5.60336525428175,3.691346764134822
1242265,Fuze,2026-03-23,2890908,45000000,6.4,135,13.839,96,en,"Action, Crime, Drama, Thriller",1aNywiElPSY,https://www.youtube.com/watch?v=1aNywiElPSY,164953,362,19,0.002195,1242265.0,0.1343,0.3261,14.0,42.8571,14.2857,42.8571,6.461034270941466,5.217360218466376,2.558708570533166
1119090,I Am Frankelda,2025-10-23,2709440,0,8.3,94,7.4427,104,es,"Animation, Fantasy, Horror, Adventure, Family",diRwnGRr-Ko,https://www.youtube.com/watch?v=diRwnGRr-Ko,557431,29178,1195,0.052344,1119090.0,0.2918,0.5138,100.0,70.0,6.0,24.0,6.43287953809156,5.74619111714832,4.465055519951821
855435,Faces of Death,2026-04-10,2610000,7400000,5.5,90,9.0237,97,en,Horror,bKiX2FBBz54,https://www.youtube.com/watch?v=bKiX2FBBz54,87963,1084,122,0.012323,855435.0,0.0725,0.3473,80.0,32.5,20.0,47.5,6.416640507338281,4.944300032662694,3.0350292822023683
1642859,Iron Maiden: Burning Ambition,2026-05-07,2547000,0,7.278,18,11.6774,105,en,"Documentary, Music",pD_H2u79tp0,https://www.youtube.com/watch?v=pD_H2u79tp0,212788,4420,212,0.020772,1642859.0,0.2427,0.3892,100.0,58.0,6.0,36.0,6.406028944963615,5.327947132642136,3.645422269349092
1107166,Psycho Killer,2026-02-19,2376805,10000000,6.2,104,7.3827,91,en,"Crime, Horror, Mystery",pwq8gwdVxts,https://www.youtube.com/watch?v=pwq8gwdVxts,1345048,19446,1286,0.014457,1107166.0,0.2411,0.5332,100.0,63.0,9.0,28.0,6.375993552406397,6.128737783047099,4.288830281415853
1127384,Deep Water,2026-04-30,2286163,0,6.164,61,246.8139,107,en,"Thriller, Horror",f0ptq0Lzdh8,https://www.youtube.com/watch?v=f0ptq0Lzdh8,16746786,5104,640,0.000305,1127384.0,0.2205,0.3565,100.0,51.0,5.0,44.0,6.3591071917096915,7.223931470692411,3.707910665713106
1252309,Tell Me What You Want,2024-11-29,2265661,0,6.131,293,14.725,114,es,"Romance, Drama",MzNbhA4WFqg,https://www.youtube.com/watch?v=MzNbhA4WFqg,120349,189,3,0.00157,1252309.0,0.2,0.3333,3.0,33.3333,0.0,66.6667,6.355194928985823,5.080442486000445,2.2764618041732443
1390300,Over Your Dead Body,2026-03-14,2055131,0,6.554,327,46.5182,105,en,"Action, Comedy, Thriller",pGxKTIegUZ4,https://www.youtube.com/watch?v=pGxKTIegUZ4,3862895,6761,610,0.00175,1390300.0,0.267,0.4264,100.0,59.0,6.0,35.0,6.3128395102820845,6.586912903448898,3.830010935936118
1383731,Protector,2026-02-20,1969113,0,8.54,354,23.5234,90,en,"Action, Thriller",IRKGIuL3728,https://www.youtube.com/watch?v=IRKGIuL3728,157371,133,11,0.000845,1383731.0,-0.0024,0.2176,7.0,28.5714,14.2857,57.1429,6.294270639382559,5.1969247045138225,2.123851640967086
1397485,Girls Like Girls,2026-06-18,1913765,0,6.7,10,19.7281,95,en,"Romance, Drama",ZC1kEknG2ro,https://www.youtube.com/watch?v=ZC1kEknG2ro,9319276,55575,2465,0.005963,1397485.0,0.1589,0.4123,100.0,53.0,10.0,37.0,6.281888607699367,6.969382174004374,4.7448794713710285
1216191,Oddity,2024-07-19,1850519,0,6.675,799,7.4453,98,en,"Horror, Mystery",ktIqbb0TS7s,https://www.youtube.com/watch?v=ktIqbb0TS7s,278332,224,28,0.000805,1216191.0,0.3978,0.4407,23.0,78.2609,0.0,21.7391,6.267293548524778,5.444563140306348,2.3502480183341627
1406657,Scarlet,2025-11-21,1730000,0,7.276,105,7.671,112,ja,"Animation, Action, Drama, Science Fiction",J_jm2YZ8pYU,https://www.youtube.com/watch?v=J_jm2YZ8pYU,833597,940,63,0.001128,1406657.0,0.0363,0.3191,36.0,27.7778,19.4444,52.7778,6.238046103128795,5.920956142992649,2.9731278535996988
1359607,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,2025-06-27,1332039,0,8.679,53,7.4953,105,ja,"Animation, Comedy, Fantasy",RgJW1y1_ig0,https://www.youtube.com/watch?v=RgJW1y1_ig0,159282,5683,339,0.035679,1359607.0,0.1109,0.2935,100.0,37.0,4.0,59.0,6.124516940477556,5.202166700205633,3.7545776560447304
1125899,Cleaner,2025-02-19,1314073,0,6.371,540,7.3403,97,en,"Action, Thriller",c8sf0c-cjzQ,https://www.youtube.com/watch?v=c8sf0c-cjzQ,1472827,2045,460,0.001388,1125899.0,0.0469,0.3319,100.0,27.0,22.0,51.0,6.118619492024796,6.168151737095314,3.3106933123433606
1307373,Wasteman,2026-02-20,1200343,0,7.202,57,8.5844,91,en,"Crime, Drama, Thriller",uaOextY7REM,https://www.youtube.com/watch?v=uaOextY7REM,773142,12981,481,0.01679,1307373.0,0.1759,0.4722,100.0,49.0,16.0,35.0,6.079305364149335,5.888259266431592,4.113308149918387
1235746,Dead of Winter,2025-09-23,1030111,0,6.384,374,8.0078,98,en,"Thriller, Action",klGRM4Qs-gk,https://www.youtube.com/watch?v=klGRM4Qs-gk,1644363,12857,872,0.007819,1235746.0,0.3493,0.4807,100.0,65.0,6.0,29.0,6.01288402479268,6.215997696108426,4.109139643904016
1673393,Krishnavataram Part 1: The Heart (Hridayam),2026-05-07,1000000,16000000,9.0,6,7.7786,149,hi,"Adventure, Romance, Drama",KIwC1m7etLE,https://www.youtube.com/watch?v=KIwC1m7etLE,13585218,211483,14280,0.015567,1673393.0,0.252,0.4039,100.0,53.0,0.0,47.0,6.0,7.133066611869657,5.325275462477374
